x[1],   8.780651E-02
x[2],   4.942965E-01
x[3],   4.875835E-01
x[4],   2.516880E-01
x[5],   4.091400E-01
x[6],   7.994301E-02
x[7],   2.198805E-01
x[8],   4.668680E-01
x[9],   4.051035E-01
x[10],   4.887460E-01
